date,ALLSKY_SFC_SW_DWN,kt,diffuse_fraction,rb,poa,T2M,f_temp,e_eff,PRECTOTCORR
2026-08-01 00:00:00+05:30,4.5338,0.4190527699920394,0.810492551930353,0.965219151416139,4.469711611741117,28.04,0.91588,4.093719470961454,6.43
2026-08-02 00:00:00+05:30,3.1339,0.2899181819180449,0.9551306588748921,0.9664217757046727,3.100582139275853,29.06,0.91282,2.830273388373784,7.37
2026-08-03 00:00:00+05:30,4.7719,0.44185609847831764,0.7718385242447392,0.9676483948459564,4.702690711036416,28.45,0.91465,4.301316058849458,10.24
2026-08-04 00:00:00+05:30,4.5782,0.42432551515946365,0.8018698374012952,0.9688987401207171,4.515879968328394,28.29,0.91513,4.1326172354163635,11.65
2026-08-05 00:00:00+05:30,3.8666,0.3587274329895932,0.8944552177155431,0.9701725360939863,3.8217088300668154,27.62,0.91714,3.505042036407479,47.11
2026-08-06 00:00:00+05:30,3.9466,0.3665269620244414,0.8851845809880561,0.9714694969988705,3.900676173902171,28.62,0.91414,3.5657641176109305,9.15
2026-08-07 00:00:00+05:30,2.8956,0.2692066575657941,0.9661113315385211,0.9727893241097928,2.8661606812327265,28.37,0.91489,2.6222217456530093,5.45
2026-08-08 00:00:00+05:30,4.5048,0.4192803580226931,0.8101243972697689,0.9741317049897931,4.448705351770714,28.26,0.9152199999999999,4.071544112047593,8.32
2026-08-09 00:00:00+05:30,1.4035,0.13077989356050218,0.9882298095795548,0.9754963155404182,1.389780976609044,28.44,0.91468,1.2712048636847606,10.75
2026-08-10 00:00:00+05:30,3.1798,0.29665121391877225,0.9508541882960696,0.9768828250378333,3.147320915282881,26.45,0.92065,2.8975810006551845,62.03
2026-08-11 00:00:00+05:30,4.2643,0.39831847990000546,0.8424646878674469,0.9782909028686028,4.216054806577049,28.16,0.91552,3.8598824965174203,0.96
2026-08-12 00:00:00+05:30,1.8775,0.1755973922700879,0.9841962346956921,0.979720224495238,1.8591701976909676,28.22,0.91534,1.7017728487544503,2.85
2026-08-13 00:00:00+05:30,2.707,0.253513575616118,0.9723189311261692,0.9811704743854007,2.680379827095215,27.22,0.91834,2.46150001041462,8.52
2026-08-14 00:00:00+05:30,1.8499,0.17348259341955227,0.9843865665922403,0.982641345371726,1.8319273180368825,26.89,0.91933,1.6841457412908472,10.53
2026-08-15 00:00:00+05:30,1.3123,0.1232411401775453,0.988908297384021,0.9841325375026962,1.2996102391848756,27.69,0.91693,1.191651616615788,11.44
2026-08-16 00:00:00+05:30,1.0747,0.10107537937411039,0.99090321585633,0.9856377236020014,1.064333107498689,26.81,0.91957,0.9787287956625694,15.61
2026-08-17 00:00:00+05:30,1.9802,0.186519288669219,0.9832132640197703,0.9871571260511448,1.9610965543959316,26.34,0.92098,1.806130704667565,6.04
2026-08-18 00:00:00+05:30,1.7146,0.16175416179391547,0.9854421254385476,0.9886963682253751,1.6981046044780859,26.61,0.92017,1.5625449139026004,3.1
2026-08-19 00:00:00+05:30,4.7366,0.4475680319162318,0.7616188309234327,0.9902551944895472,4.692391258575882,27.8,0.9166,4.301045827610653,5.9
2026-08-20 00:00:00+05:30,5.173,0.4896171756147517,0.6805449225359873,0.9918333598467859,5.127821602484015,28.49,0.9145300000000001,4.689546690119706,3.69
2026-08-21 00:00:00+05:30,2.7708,0.26270214894196453,0.9688997817193291,0.9934306300311254,2.74453404256789,28.7,0.9138999999999999,2.5082296615027944,4.27
2026-08-22 00:00:00+05:30,1.559,0.14807155749019968,0.986673559825882,0.9950467808849525,1.5441342223661485,28.39,0.91483,1.4126203106472237,10.93
2026-08-23 00:00:00+05:30,2.2526,0.21433832043010148,0.9807095511612909,0.9966815976219376,2.2312717122554266,27.73,0.91681,2.0456522185128976,20.38
2026-08-24 00:00:00+05:30,3.4949,0.33316867370201214,0.921419858595727,0.9983348023672708,3.4638396884502654,26.89,0.91933,3.1844117407829824,36.1
2026-08-25 00:00:00+05:30,3.4668,0.33112777518212094,0.9233464050730585,1.0000063080162092,3.4363717588920135,28.44,0.91468,3.143180520423347,5.94
2026-08-26 00:00:00+05:30,2.8783,0.2754636801198436,0.9631348334252131,1.0016959136520787,2.8519643051761023,28.33,0.91501,2.6095758588791855,5.01
2026-08-27 00:00:00+05:30,4.1798,0.4008386406820107,0.8387472761292328,1.003403427983587,4.149269218550774,29.11,0.91267,3.786913537694735,7.52
2026-08-28 00:00:00+05:30,3.6617,0.3518902420215066,0.902182604265674,1.005128667108263,3.6322430500118164,28.14,0.91558,3.3256090917298184,8.32
2026-08-29 00:00:00+05:30,,,,1.0068714582286948,,27.6,0.9172,,8.33
2026-08-30 00:00:00+05:30,,,,1.0086316375589743,,27.47,0.91759,,27.44
2026-08-31 00:00:00+05:30,,,,1.010409046521963,,,,,
2026-09-01 00:00:00+05:30,,,,1.0122035267641485,,,,,
